"152","1","タカ","ハイタカ","Accipiter nisus nisosimilis","4","0",,"152","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"153","1","ハヤブサ","ハヤブサ","Falco peregrinus japonensis","9","1",,"153","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"154","1","ハヤブサ","シマハヤブサ","Falco peregrinus furuitii","5","1",,"154","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"155","1","ハヤブサ","オオハヤブサ","Falco peregrinus pealei","5","0",,"155","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"156","1","ハヤブサ","シベリアハヤブサ","Falco peregrinus harterti","2","0",,"156","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"157","1","ライチョウ","ライチョウ","Lagopus mutus japonicus","8","1",,"157","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"158","1","ライチョウ","エゾライチョウ","Tetrastes bonasia vicinitas","5","0",,"158","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"159","1","キジ","ウズラ","Coturnix japonica","9","0",,"159","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"160","1","キジ","アカヤマドリ","Syrmaticus soemmerringii soemmerringii","4","1",,"160","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"161","1","キジ","コシジロヤマドリ","Syrmaticus soemmerringii ijimae","4","1",,"161","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"162","1","ツル","タンチョウ","Grus japonensis","9","0",,"162","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"163","1","ツル","ナベヅル","Grus monacha","9","0",,"163","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"164","1","ツル","マナヅル","Grus vipio","9","0",,"164","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"165","1","ツル","クロヅル","Grus grus lilfordi","5","0",,"165","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"166","1","ツル","カナダヅル","Grus canadensis canadensis","2","0",,"166","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"167","1","ツル","ソデグロヅル","Grus leucogeranus","2","0",,"167","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"168","1","ツル","アネハヅル","Anthropoides virgo","2","0",,"168","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
